time,TractID,sym0-4,sym5-18,sym19-29,sym30-64,sym65+,cumsym0-4,cumsym5-18,cumsym19-29,cumsym30-64,cumsym65+,inf0-4,inf5-18,inf19-29,inf30-64,inf65+,cuminf0-4,cuminf5-18,cuminf19-29,cuminf30-64,cuminf65+
33,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
33,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
33,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,58,2,1,1,3,1,2,1,2,3,1,5,7,5,9,4,5,7,7,10,4
33,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,62,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,3,0
33,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,71,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
33,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
33,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
33,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,82,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0
33,83,0,19,0,5,1,0,22,0,6,1,2,108,5,30,3,2,112,5,31,3
33,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
33,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
33,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
33,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,101,4,12,2,4,3,5,15,2,4,4,7,84,12,32,8,8,89,12,33,9
33,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,121,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0
33,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,1,1,0,0,0,1,1,0,0,0,1,2,1,1,0,1,2,1,1,0
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
34,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,10,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0
34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,21,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,32,0,0,1,0,0,0,0,1,0,0,0,0,2,2,1,0,0,2,2,2
34,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
34,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
34,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,58,2,1,1,4,1,2,1,2,4,1,5,8,5,11,4,5,8,7,12,4
34,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,62,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,3,0
34,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,71,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
34,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
34,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
34,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,82,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0
34,83,0,19,1,6,2,0,23,1,7,2,2,127,5,33,3,2,133,5,34,3
34,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
34,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
34,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,95,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
34,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,101,3,15,4,4,3,5,18,4,4,4,7,95,12,39,10,9,100,12,40,11
34,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,106,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,107,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,113,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,118,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,121,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,3,0
34,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,1,1,0,0,0,1,1,0,0,0,1,2,3,1,0,1,2,3,1,0
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,10,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0
35,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,21,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
35,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,32,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,2,2,2
35,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,41,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
35,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,47,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
35,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,54,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
35,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,58,2,1,0,4,1,2,1,2,4,1,5,8,5,13,4,5,8,8,14,4
35,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,61,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
35,62,0,0,1,0,0,0,0,1,0,0,0,0,2,3,0,0,0,2,3,0
35,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,71,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
35,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
35,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
35,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,82,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,2,0
35,83,0,25,1,6,2,0,29,1,7,2,2,137,5,38,3,2,144,5,40,3
35,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,85,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
35,86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
35,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,88,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
35,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,95,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0
35,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,101,3,19,5,5,3,5,22,5,5,4,7,106,12,45,11,9,111,12,46,12
35,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
35,106,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0
